URL,Name,Fuel Economy,Price,Transmission,Exterior Color,Interior Color,Body/Seating,Drivetrain,Engine,Stock #,Location,VIN,Contact #
https://www.parkplace.com//new/Porsche/2020-Porsche-Panamera-dallas+fort+worth-65a5d8e70a0e0ae74d6d6b15b611bd21.htm ,Panamera RWD RWD,19.0/27.0 MPG_CITY_HWY,"$106,680",8 speed automatic with auto-shift,Carmine Red,Black,RWD/4 SEATS,rear-wheel,3.0 L 6,LL100988,Porsche - Grapevine,WP0AA2A7XLL100988,(833) 470-0671
https://www.parkplace.com//new/Porsche/2020-Porsche-Cayenne-dallas+fort+worth-396eded70a0e0ae840f43271df3c53a5.htm ,Cayenne S S AWD,18.0/22.0 mpg City/Hwy,"$105,150",8 speed automatic,Moonlight Blue Metallic,Black Mojave Beige,S AWD/5 seats,all-wheel drive,2.9 L 6,LDA28053,Porsche - Grapevine,WP1AB2AY2LDA28053,(833) 470-0671
https://www.parkplace.com//new/Porsche/2020-Porsche-Cayenne-dallas+fort+worth-f1a7cf1c0a0e0adf1ea85fd3d5ede968.htm ,Cayenne S S AWD,18.0/22.0 mpg City/Hwy,"$104,390",8 speed automatic,Blue,Black,S AWD/5 seats,all-wheel drive,2.9 L 6,LDA27850,Porsche - Dallas,WP1AB2AY1LDA27850,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-Macan-dallas+fort+worth-65a5e3500a0e0ae8703b02367313ce63.htm ,Macan S S AWD,18.0/23.0 MPG_CITY_HWY,"$103,970",7 speed automatic with auto-shift,Custom,Espresso,S AWD/5 SEATS,all-wheel drive,3.0 L 6,LLB33397,Porsche - Dallas,WP1AB2A56LLB33397,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-Panamera-dallas+fort+worth-8728f2490a0e0ae86ad90d28e5e1829d.htm ,Panamera 4 ,N/A,"$103,350",N/A,White,Black,N/A,N/A,6,LL100034,Porsche - Dallas,WP0AA2A76LL100034,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-Panamera-dallas+fort+worth-fa2499f90a0e0ae73fbd571cbdee5af1.htm ,Panamera RWD RWD,19.0/27.0 mpg City/Hwy,"$103,970",8 speed automatic with auto-shift,Black,Black,RWD/4 seats,rear-wheel,3.0 L 6,LL101667,Porsche - Grapevine,WP0AA2A76LL101667,(833) 470-0671
https://www.parkplace.com//new/Porsche/2020-Porsche-Panamera-dallas+fort+worth-9693ab540a0e0a1776d4d626b03faefc.htm ,Panamera RWD RWD,19.0/27.0 mpg City/Hwy,"$103,020",8 speed automatic with auto-shift,White,Black Luxor Beige,RWD/4 seats,rear-wheel,3.0 L 6,LL100010,Porsche - Grapevine,WP0AA2A73LL100010,(833) 470-0671
https://www.parkplace.com//new/Porsche/2020-Porsche-Panamera-dallas+fort+worth-a416a1390a0e0ae878bdca4ffd7097df.htm ,Panamera 4 RWD,19.0/27.0 mpg City/Hwy,"$103,160",8 speed automatic with auto-shift,Black,Black,RWD/4 seats,rear-wheel,3.0 L 6,LL101845,Porsche - Dallas,WP0AA2A74LL101845,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-cd9b47910a0e0ae84c7f6b0debdf4f86.htm ,911 Carrera Coupe,18.0/24.0 mpg City/Hwy,"$110,880",8 speed automatic with auto-shift,White,Black,Coupe/4 seats,rear-wheel,3.0 L 6,LS205478,Porsche - Dallas,WP0AA2A99LS205478,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-Panamera-dallas+fort+worth-9693ab310a0e0a1776d4d626d6d8b273.htm ,Panamera RWD RWD,19.0/27.0 mpg City/Hwy,"$103,020",8 speed automatic with auto-shift,Black,Black Luxor Beige,RWD/4 seats,rear-wheel,3.0 L 6,LL100076,Porsche - Grapevine,WP0AA2A70LL100076,(833) 470-0671
https://www.parkplace.com//new/Porsche/2020-Porsche-Panamera-dallas+fort+worth-21a79ae40a0e0a6b4a93bfc5d52b61df.htm ,Panamera 4 ,N/A,"$102,090",N/A,Silver,Black,N/A,N/A,6,LL100681,Porsche - Dallas,WP0AA2A76LL100681,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-cd9b46590a0e0ae84c7f6b0d73bdd7e9.htm ,911 Carrera Coupe,18.0/24.0 mpg City/Hwy,"$121,670",8 speed automatic with auto-shift,Blue,Black Red,Coupe/4 seats,rear-wheel,3.0 L 6,LS205711,Porsche - Dallas,WP0AA2A90LS205711,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-Panamera-dallas+fort+worth-b38939900a0e0adf1ea85fd3c5197ad0.htm ,Panamera 4 RWD,19.0/27.0 MPG_CITY_HWY,"$98,640",8 speed automatic with auto-shift,White,Black,RWD/4 SEATS,rear-wheel,3.0 L 6,LL101990,Porsche - Dallas,WP0AA2A72LL101990,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-cd9b446b0a0e0adf1ea85fd3039add89.htm ,911 Carrera Coupe,18.0/24.0 mpg City/Hwy,"$119,880",8 speed automatic with auto-shift,Jet Black Metallic,Black,Coupe/4 seats,rear-wheel,3.0 L 6,LS205253,Porsche - Grapevine,WP0AA2A97LS205253,(833) 470-0671
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-cd9b46fd0a0e0ae84c7f6b0da12637cb.htm ,911 Carrera Coupe,18.0/24.0 mpg City/Hwy,"$120,500",8 speed automatic with auto-shift,Black,Black,Coupe/4 seats,rear-wheel,3.0 L 6,LS205468,Porsche - Dallas,WP0AA2A96LS205468,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-Cayenne-dallas+fort+worth-cd9b480f0a0e0ae84c7f6b0db563b06b.htm ,Cayenne S S AWD,18.0/22.0 mpg City/Hwy,"$119,330",8 speed automatic,Gray,Black Red,S AWD/5 seats,all-wheel drive,2.9 L 6,LDA27706,Porsche - Dallas,WP1AB2AY5LDA27706,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-cd9b47380a0e0ae84c7f6b0d4a2bd01e.htm ,911 Carrera Coupe,18.0/24.0 mpg City/Hwy,"$119,710",8 speed automatic with auto-shift,Red,Black,Coupe/4 seats,rear-wheel,3.0 L 6,LS205222,Porsche - Dallas,WP0AA2A97LS205222,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-cd9b44f30a0e0adf1ea85fd3f878c44b.htm ,911 Carrera Coupe,18.0/24.0 mpg City/Hwy,"$117,470",8 speed automatic with auto-shift,Guards Red,Black,Coupe/4 seats,rear-wheel,3.0 L 6,LS205553,Porsche - Grapevine,WP0AA2A98LS205553,(833) 470-0671
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-cd9b469b0a0e0ae84c7f6b0d1e78683b.htm ,911 Carrera Coupe,18.0/24.0 mpg City/Hwy,"$117,380",8 speed automatic with auto-shift,Gray,Black,Coupe/4 seats,rear-wheel,3.0 L 6,LS205167,Porsche - Dallas,WP0AA2A93LS205167,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-cd9b45d10a0e0adf1ea85fd32cea8a1f.htm ,911 Carrera Coupe,18.0/24.0 mpg City/Hwy,"$117,570",8 speed automatic with auto-shift,White,Bordeaux Red Black,Coupe/4 seats,rear-wheel,3.0 L 6,LS205179,Porsche - Grapevine,WP0AA2A9XLS205179,(833) 470-0671
https://www.parkplace.com//new/Porsche/2020-Porsche-Panamera-dallas+fort+worth-9693ab950a0e0a1776d4d626826dca29.htm ,Panamera RWD RWD,19.0/27.0 mpg City/Hwy,"$113,250",8 speed automatic with auto-shift,White,Black Bordeaux Red,RWD/4 seats,rear-wheel,3.0 L 6,LL100469,Porsche - Grapevine,WP0AA2A78LL100469,(833) 470-0671
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-f1a7ce000a0e0adf1ea85fd3d04cb6e1.htm ,911 Carrera Coupe,18.0/24.0 mpg City/Hwy,"$117,440",8 speed automatic with auto-shift,Gray,Black,Coupe/4 seats,rear-wheel,3.0 L 6,LS205464,Porsche - Dallas,WP0AA2A99LS205464,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-Panamera-dallas+fort+worth-8728f7f20a0e0ae86ad90d28f3923e09.htm ,Panamera 4 ,N/A,"$114,440",N/A,Gray,Black,N/A,N/A,6,LL100472,Porsche - Dallas,WP0AA2A78LL100472,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-44831dab0a0e0a1772e80b101ee4cef0.htm ,911 Carrera S Coupe,18.0/24.0 mpg City/Hwy,"$131,590",8 speed automatic with auto-shift,Silver,Black,Coupe/4 seats,rear-wheel,3.0 L 6,LS226608,Porsche - Dallas,WP0AB2A96LS226608,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-Panamera-dallas+fort+worth-5d4f04120a0e0a6b098e46ab2623d5fd.htm ,Panamera 4S 4S AWD,N/A,"$131,700",Automatic,Blue,Black,4S AWD,N/A,2.9 L 6,LL140266,Porsche - Dallas,WP0AB2A70LL140266,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-8e4c73a10a0e0a6b2bc329d723c84706.htm ,911 Carrera S Coupe,18.0/24.0 mpg City/Hwy,"$132,410",8 speed automatic with auto-shift,Black,Black,Coupe/4 seats,rear-wheel,3.0 L 6,LS227988,Porsche - Dallas,WP0AB2A93LS227988,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-Panamera-dallas+fort+worth-a4169d160a0e0ae71e4d0d97f7e9c276.htm ,Panamera 4S 4S AWD,18.0/26.0 mpg City/Hwy,"$131,120",8 speed automatic with auto-shift,Chalk,Black,4S AWD/4 seats,all-wheel drive,2.9 L 6,LL140370,Porsche - Grapevine,WP0AB2A76LL140370,(833) 470-0671
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-cd9b443d0a0e0adf1ea85fd3457e29c6.htm ,911 Carrera Carrera Cabriolet,N/A,"$130,810",Automatic,Jet Black Metallic,Black,Carrera Cabriolet,N/A,3.0 L 6,LS251073,Porsche - Grapevine,WP0CA2A93LS251073,(833) 470-0671
https://www.parkplace.com//new/Porsche/2020-Porsche-Panamera-dallas+fort+worth-c6a4921a0a0e0a17402ff7e592b94ed4.htm ,Panamera 4 E-Hybrid 4 E-Hybrid AWD,Volcano Grey Metallic,"$130,100",all-wheel drive,Black,4 E-Hybrid AWD/4 seats,8 speed automatic with auto-shift,N/A,2.9 L 6,LL131186,Porsche - Grapevine,WP0AE2A72LL131186,(833) 470-0671
https://www.parkplace.com//new/Porsche/2020-Porsche-Panamera-dallas+fort+worth-c6a4a26e0a0e0a17402ff7e560f0fa3a.htm ,Panamera 4 E-Hybrid 4 E-Hybrid AWD,White,"$126,690",all-wheel drive,Black,4 E-Hybrid AWD/4 seats,8 speed automatic with auto-shift,N/A,2.9 L 6,LL130653,Porsche - Dallas,WP0AE2A72LL130653,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-f1a7cd510a0e0adf1ea85fd3a2023f1c.htm ,911 Carrera Coupe,18.0/24.0 mpg City/Hwy,"$129,980",8 speed automatic with auto-shift,Blue,Blue,Coupe/4 seats,rear-wheel,3.0 L 6,LS205786,Porsche - Dallas,WP0AA2A99LS205786,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-b8e7d5220a0e0a6b4da79abdf526b339.htm ,911 Carrera Carrera Cabriolet,N/A,"$125,170",Automatic,Black,Black,Carrera Cabriolet,N/A,3.0 L 6,LS251146,Porsche - Dallas,WP0CA2A94LS251146,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-cd9b43e50a0e0adf1ea85fd356ba24c4.htm ,911 Carrera Coupe,18.0/24.0 mpg City/Hwy,"$124,870",8 speed automatic with auto-shift,GT Silver Metallic,Black,Coupe/4 seats,rear-wheel,3.0 L 6,LS205265,Porsche - Grapevine,WP0AA2A93LS205265,(833) 470-0671
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-00c949b80a0e0a6b404338b5af75e85d.htm ,911 Carrera Coupe,18.0/24.0 mpg City/Hwy,"$123,990",8 speed automatic with auto-shift,White,Blue,Coupe/4 seats,rear-wheel,3.0 L 6,LS205531,Porsche - Dallas,WP0AA2A99LS205531,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-f65bb91c0a0e0a6b404338b51960c029.htm ,911 Carrera Coupe,18.0/24.0 mpg City/Hwy,"$123,300",8 speed automatic with auto-shift,Lava Orange,Slate Grey,Coupe/4 seats,rear-wheel,3.0 L 6,LS205760,Porsche - Grapevine,WP0AA2A92LS205760,(833) 470-0671
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-54cfbd7e0a0e0a6b739386e729f8d10c.htm ,911 Carrera S Coupe,18.0/24.0 mpg City/Hwy,"$133,550",8 speed automatic with auto-shift,Blue,Black,Coupe/4 seats,rear-wheel,3.0 L 6,LS226744,Porsche - Dallas,WP0AB2A93LS226744,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-Cayenne-dallas+fort+worth-a4169ca90a0e0ae71e4d0d975e30dd87.htm ,Cayenne Turbo Turbo AWD,15.0/19.0 mpg City/Hwy,"$150,230",8 speed automatic,Black,Slate Grey,Turbo AWD/5 seats,all-wheel drive,4.0 L 8,LDA39308,Porsche - Grapevine,WP1AF2AY3LDA39308,(833) 470-0671
https://www.parkplace.com//new/Porsche/2020-Porsche-Cayenne-dallas+fort+worth-cd9b48450a0e0ae84c7f6b0d9ccd4366.htm ,Cayenne Turbo Turbo AWD,15.0/19.0 mpg City/Hwy,"$150,210",8 speed automatic,Blue,Gray,Turbo AWD/5 seats,all-wheel drive,4.0 L 8,LDA39354,Porsche - Dallas,WP1AF2AYXLDA39354,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-Cayenne-dallas+fort+worth-cd9b45a90a0e0adf1ea85fd3b18df632.htm ,Cayenne Turbo Turbo AWD,15.0/19.0 mpg City/Hwy,"$150,210",8 speed automatic,Moonlight Blue Metallic,Slate Grey,Turbo AWD/5 seats,all-wheel drive,4.0 L 8,LDA39374,Porsche - Grapevine,WP1AF2AY5LDA39374,(833) 470-0671
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-287df2490a0e0adf0cb79539421db18c.htm ,911 Carrera S Carrera S Cabriolet,18.0/23.0 mpg City/Hwy,"$146,700",8 speed automatic with auto-shift,Gentian Blue Metallic,Chalk Slate Grey,Carrera S Cabriolet/4 seats,rear-wheel,3.0 L 6,LS263655,Porsche - Grapevine,WP0CB2A91LS263655,(833) 470-0671
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-54cfb4e50a0e0a6b739386e718737a9b.htm ,911 Carrera S Carrera S Cabriolet,18.0/23.0 mpg City/Hwy,"$149,590",8 speed automatic with auto-shift,White,Black,Carrera S Cabriolet/4 seats,rear-wheel,3.0 L 6,LS262923,Porsche - Grapevine,WP0CB2A96LS262923,(833) 470-0671
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-f34826100a0e0adf7e10d7eb95240559.htm ,911 Carrera 4S Coupe,18.0/23.0 mpg City/Hwy,"$148,810",8 speed automatic with auto-shift,Red,Black,Coupe/4 seats,all-wheel drive,3.0 L 6,LS227545,Porsche - Dallas,WP0AB2A92LS227545,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-Panamera-dallas+fort+worth-984c89160a0e0a17402ff7e58b38fe28.htm ,Panamera GTS GTS AWD,16.0/23.0 mpg City/Hwy,"$146,480",8 speed automatic with auto-shift,Blue,Other,GTS AWD/4 seats,all-wheel drive,4.0 L 8,LL145839,Porsche - Dallas,WP0AG2A70LL145839,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-cd9b47f30a0e0ae84c7f6b0deab48f1f.htm ,911 Carrera S Carrera S Cabriolet,18.0/23.0 mpg City/Hwy,"$138,510",8 speed automatic with auto-shift,Black,Black,Carrera S Cabriolet/4 seats,rear-wheel,3.0 L 6,LS263732,Porsche - Dallas,WP0CB2A94LS263732,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-1b0215bf0a0e0aea6cfef0cdbe7554d0.htm ,911 Carrera S Coupe,18.0/24.0 mpg City/Hwy,"$136,600",8 speed automatic with auto-shift,Gray,Black,Coupe/4 seats,rear-wheel,3.0 L 6,LS225801,Porsche - Dallas,WP0AB2A96LS225801,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-Panamera-dallas+fort+worth-749148b60a0e0ae8703b0236794c1339.htm ,Panamera GTS GTS AWD,16.0/23.0 mpg City/Hwy,"$143,200",8 speed automatic with auto-shift,Silver,Black,GTS AWD/4 seats,all-wheel drive,4.0 L 8,LL145844,Porsche - Dallas,WP0AG2A74LL145844,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-21a7a17a0a0e0a6b4a93bfc5404763b0.htm ,911 Carrera S Coupe,18.0/24.0 mpg City/Hwy,"$140,280",8 speed automatic with auto-shift,Gray,Gray,Coupe/4 seats,rear-wheel,3.0 L 6,LS227718,Porsche - Dallas,WP0AB2A97LS227718,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-f65bb9420a0e0a6b404338b5c1b16a66.htm ,911 Carrera 4S Carrera 4S Cabriolet,18.0/23.0 mpg City/Hwy,"$152,430",8 speed automatic with auto-shift,Aventurine Green Metallic,Mojave Beige Black,Carrera 4S Cabriolet/4 seats,all-wheel drive,3.0 L 6,LS263980,Porsche - Grapevine,WP0CB2A91LS263980,(833) 470-0671
https://www.parkplace.com//new/Porsche/2019-Porsche-911-dallas+fort+worth-a53d63130a0e0aea0d1bb2d80a34028b.htm ,911 Turbo S Turbo S Cabriolet,19.0/24.0 mpg City/Hwy,"$213,620",7 speed automatic with auto-shift,Black,Black,Turbo S Cabriolet/4 seats,all-wheel drive,3.8 L 6,KS144818,Porsche - Dallas,WP0CD2A9XKS144818,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-Taycan-dallas+fort+worth-cd9b43b30a0e0adf1ea85fd39d175378.htm ,Taycan Turbo S Sedan,68.0/71.0 mpg City/Hwy,"$206,950",2 speed automatic,Volcano Grey Metallic,Black,Sedan/4 seats,all-wheel drive,0.0,LSA70345,Porsche - Grapevine,WP0AC2Y18LSA70345,(833) 470-0671
https://www.parkplace.com//new/Porsche/2020-Porsche-Panamera-dallas+fort+worth-6f195eaf0a0e0ae74d6d6b15cfc5b08b.htm ,Panamera Turbo Turbo AWD,18.0/25.0 mpg City/Hwy,"$187,850",8 speed automatic with auto-shift,White,Black,Turbo AWD/4 seats,all-wheel drive,4.0 L 8,LL150046,Porsche - Dallas,WP0AF2A78LL150046,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-40c0a6ff0a0e0ae72ecdc2d0ab17bd4b.htm ,911 Carrera 4S Carrera 4S Cabriolet,18.0/23.0 mpg City/Hwy,"$164,320",8 speed automatic with auto-shift,Agate Grey Metallic,Slate Grey,Carrera 4S Cabriolet/4 seats,all-wheel drive,3.0 L 6,LS263327,Porsche - Grapevine,WP0CB2A96LS263327,(833) 470-0671
https://www.parkplace.com//new/Porsche/2019-Porsche-911-dallas+fort+worth-a53d664b0a0e0aea0d1bb2d8b9667f6c.htm ,911 Carrera GTS Carrera GTS Cabriolet,18.0/26.0 mpg City/Hwy,"$157,840",7 speed manual,White,Black,Carrera GTS Cabriolet/4 seats,rear-wheel,3.0 L 6,KS136769,Porsche - Dallas,WP0CB2A98KS136769,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-fa249fb90a0e0a6b432030c04e95e9af.htm ,911 Carrera 4S Coupe,18.0/23.0 mpg City/Hwy,"$165,360",8 speed automatic with auto-shift,Chalk,Black,Coupe/4 seats,all-wheel drive,3.0 L 6,LS226638,Porsche - Dallas,WP0AB2A94LS226638,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-13e643b40a0e0adf06adc20e7b1292ac.htm ,911 Carrera S Carrera S Cabriolet,18.0/23.0 mpg City/Hwy,"$156,910",8 speed automatic with auto-shift,White,Black Bordeaux,Carrera S Cabriolet/4 seats,rear-wheel,3.0 L 6,LS262853,Porsche - Dallas,WP0CB2A90LS262853,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-1b02162a0a0e0aea6cfef0cdccd4c873.htm ,911 Carrera 4S Carrera 4S Cabriolet,18.0/23.0 mpg City/Hwy,"$156,600",8 speed automatic with auto-shift,Silver,Black,Carrera 4S Cabriolet/4 seats,all-wheel drive,3.0 L 6,LS262643,Porsche - Dallas,WP0CB2A90LS262643,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-287e17200a0e0ae71e4d0d978cd1f4f5.htm ,911 Carrera 4S Coupe,18.0/23.0 mpg City/Hwy,"$155,240",8 speed automatic with auto-shift,Silver,Brown,Coupe/4 seats,all-wheel drive,3.0 L 6,LS228210,Porsche - Dallas,WP0AB2A99LS228210,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-911-dallas+fort+worth-b389178f0a0e0ae71e4d0d97c76171a2.htm ,911 Carrera 4S Carrera 4S Cabriolet,18.0/23.0 mpg City/Hwy,"$164,810",8 speed automatic with auto-shift,Lava Orange,Chalk Slate Grey,Carrera 4S Cabriolet/4 seats,all-wheel drive,3.0 L 6,LS263718,Porsche - Grapevine,WP0CB2A9XLS263718,(833) 470-0671
https://www.parkplace.com//new/Porsche/2019-Porsche-911-dallas+fort+worth-cbcaee780a0e0a17402ff7e533321f34.htm ,911 Turbo S Coupe,19.0/24.0 mpg City/Hwy,"$215,910",7 speed automatic with auto-shift,Black,Black,Coupe/4 seats,all-wheel drive,3.8 L 6,KS140882,Porsche - Dallas,WP0AD2A90KS140882,(866) 364-1132
https://www.parkplace.com//new/Porsche/2019-Porsche-911-dallas+fort+worth-a53d4f8a0a0e0aea0d1bb2d8d6ed3c44.htm ,911 Carrera 4 GTS Coupe,18.0/26.0 mpg City/Hwy,"$152,950",7 speed manual,Black,Black,Coupe/4 seats,all-wheel drive,3.0 L 6,KS115575,Porsche - Dallas,WP0AB2A91KS115575,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-Macan-dallas+fort+worth-cbcaecc40a0e0a17402ff7e528469d9d.htm ,Macan S S AWD,18.0/23.0 mpg City/Hwy,"$105,440",7 speed automatic with auto-shift,Custom Color,Gray,S AWD/5 seats,all-wheel drive,3.0 L 6,LLB34084,Porsche - Dallas,WP1AB2A51LLB34084,(866) 364-1132
https://www.parkplace.com//new/Porsche/2019-Porsche-Cayenne-dallas+fort+worth-a53d524c0a0e0aea0d1bb2d86c167036.htm ,Cayenne S S AWD,18.0/23.0 mpg City/Hwy,"$104,280",8 speed automatic,Blue,Black,S AWD/5 seats,all-wheel drive,2.9 L 6,KDA61186,Porsche - Dallas,WP1AB2AY1KDA61186,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-Panamera-dallas+fort+worth-6b700c290a0e0a171983e9bded5acf9d.htm ,Panamera 4 RWD,19.0/27.0 mpg City/Hwy,"$103,160",Automatic,Blue,Black,RWD,N/A,3.0 L 6,LL101865,Porsche - Dallas,WP0AA2A7XLL101865,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-Cayenne-dallas+fort+worth-34d40d930a0e0ae75e00143fed21e169.htm ,Cayenne  AWD,19.0/23.0 mpg City/Hwy,"$84,500",8 speed automatic,Black,Black,AWD/5 seats,all-wheel drive,3.0 L 6,LDA04756,Porsche - Dallas,WP1AA2AY0LDA04756,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-Cayenne-dallas+fort+worth-24d6b6860a0e0ae75e00143f408923aa.htm ,Cayenne  AWD,19.0/23.0 mpg City/Hwy,"$89,290",8 speed automatic,White,Black,AWD/5 seats,all-wheel drive,3.0 L 6,LDA04650,Porsche - Dallas,WP1AA2AY6LDA04650,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-Cayenne-dallas+fort+worth-24d6b75c0a0e0ae75e00143f72a699d8.htm ,Cayenne  AWD,19.0/23.0 mpg City/Hwy,"$83,070",8 speed automatic,Silver,Black,AWD/5 seats,all-wheel drive,3.0 L 6,LDA04450,Porsche - Dallas,WP1AA2AY9LDA04450,(866) 364-1132
https://www.parkplace.com//new/Porsche/2019-Porsche-Cayenne-dallas+fort+worth-fa24a3aa0a0e0adf4c7009214fc0fa00.htm ,Cayenne  AWD,19.0/23.0 mpg City/Hwy,"$78,970",8 speed automatic,Gray,Other,AWD/5 seats,all-wheel drive,3.0 L 6,KDA17772,Porsche - Dallas,WP1AA2AYXKDA17772,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-Cayenne-dallas+fort+worth-24d6b81b0a0e0ae75e00143f4dc04393.htm ,Cayenne  AWD,19.0/23.0 mpg City/Hwy,"$82,430",8 speed automatic,Blue,Black,AWD/5 seats,all-wheel drive,3.0 L 6,LDA04745,Porsche - Dallas,WP1AA2AY6LDA04745,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-Cayenne-dallas+fort+worth-24d6c28c0a0e0ae75e00143f8c28361b.htm ,Cayenne S S AWD,18.0/22.0 mpg City/Hwy,"$109,070",8 speed automatic,Gray,Black,S AWD/5 seats,all-wheel drive,2.9 L 6,LDA27908,Porsche - Dallas,WP1AB2AY6LDA27908,(866) 364-1132
https://www.parkplace.com//new/Porsche/2019-Porsche-Cayenne-dallas+fort+worth-74a819db0a0e0ae8703b02367d5ac192.htm ,Cayenne  AWD,19.0/23.0 mpg City/Hwy,"$73,650",8 speed automatic,Quartzite Metallic,Black,AWD/5 seats,all-wheel drive,3.0 L 6,KDA15976,Porsche - Grapevine,WP1AA2AY5KDA15976,(833) 470-0671
https://www.parkplace.com//new/Porsche/2020-Porsche-Macan-dallas+fort+worth-396ee0b50a0e0a1748f01f4246ef8385.htm ,Macan  AWD,19.0/23.0 mpg City/Hwy,"$70,650",7 speed automatic with auto-shift,Black,Black Beige,AWD/5 seats,all-wheel drive,2.0 L 4,LLB04854,Porsche - Dallas,WP1AA2A52LLB04854,(866) 364-1132
https://www.parkplace.com//new/Porsche/2020-Porsche-Macan-dallas+fort+worth-f1a7cc4c0a0e0adf1ea85fd3898a3a64.htm ,Macan  AWD,19.0/23.0 mpg City/Hwy,"$71,090",7 speed automatic with auto-shift,Dolomite Silver Metallic,Black,AWD/5 seats,all-wheel drive,2.0 L 4,LLB04876,Porsche - Grapevine,WP1AA2A51LLB04876,(833) 470-0671
https://www.parkplace.com//new/Porsche/2020-Porsche-Taycan-dallas+fort+worth-cd9b47b40a0e0ae84c7f6b0dc4d63488.htm ,Taycan Turbo S Sedan,68.0/71.0 mpg City/Hwy,"$203,360",Automatic,Blue,Black Grey,Sedan,N/A,0.0,LSA70454,Porsche - Dallas,WP0AC2Y12LSA70454,(866) 364-1132
